kayit_id,satir_no,boy,bolum_tipi,karakter_1,karakter_1_id,karakter_1_tipi,karakter_2,karakter_2_id,karakter_2_tipi,iliski_ham,iliski_turu,katman,agirlik,kutupluluk,yonluluk,cikarma_yontemi,not,ham_satir,kaynak_notu,source_file
DKR0706,729.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Uruz,uruz,kişi,Adsız Kişi (Uruz Kurtarma Boyu),adsiz_kisi_uruz_kurtarma_boyu,kişi,benim babam sağ mı ölümü mü,belirsiz,olay,1,nötr,yönlü,açık_ilişki,benim babam sağ mı ölümü mü,uruz - kişi (benim babam sağ mı ölümü mü),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0707,730.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Adsız Kişi (Uruz Kurtarma Boyu),adsiz_kisi_uruz_kurtarma_boyu,kişi,Uruz,uruz,kişi,tomanın kalesinde tutsaktır,belirsiz,olay,1,nötr,yönlü,açık_ilişki,tomanın kalesinde tutsaktır,kişi - uruz (tomanın kalesinde tutsaktır),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0708,731.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Uruz,uruz,kişi,Kendisi,kendisi,kişi,"üzüldü, anneme danışayım dedi",duygusal_tepki,olay,2,negatif,yönlü,açık_ilişki,"üzüldü, anneme danışayım dedi","uruz - kendisi (üzüldü, anneme danışayım dedi)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0709,732.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Uruz,uruz,kişi,Annesi,annesi,kişi,"ben han oğlu değil, kazan oğluymuşum",akrabalık,akrabalık,5,pozitif,yönsüz,açık_ilişki,"ben han oğlu değil, kazan oğluymuşum","uruz - annesi (ben han oğlu değil, kazan oğluymuşum)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0710,733.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Uruzun Annesi,uruzun_annesi,kişi,Uruz,uruz,kişi,ben senin helak olmadan korktum,belirsiz,olay,1,nötr,yönlü,açık_ilişki,ben senin helak olmadan korktum,uruzun annesi - uruz (ben senin helak olmadan korktum),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0711,734.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Uruzun Annesi,uruzun_annesi,kişi,Uruz,uruz,kişi,amcana haber ver gelsin ne der,belirsiz,olay,1,nötr,yönlü,açık_ilişki,amcana haber ver gelsin ne der,uruzun annesi - uruz (amcana haber ver gelsin ne der),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0719,742.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Kafirler (Uruz Kurtarma Boyu),kafirler_uruz_kurtarma_boyu,grup,Kara Göne ve Askerleri,kara_gone_ve_askerleri,grup,kimsiniz - kara göne ve askerler bezirganız,belirsiz,olay,1,nötr,yönlü,açık_ilişki,kimsiniz - kara göne ve askerler bezirganız,kafirler - kara göne ve askerleri (kimsiniz - kara göne ve askerler bezirganız),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0720,743.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Kafirler (Uruz Kurtarma Boyu),kafirler_uruz_kurtarma_boyu,grup,Kara Göne ve Askerleri,kara_gone_ve_askerleri,grup,yalan söylersiniz diyip taşa tuttular,diyalog_olumsuz,iletişim,3,negatif,yönlü,açık_ilişki,yalan söylersiniz diyip taşa tuttular,kafirler - kara göne ve askerleri (yalan söylersiniz diyip taşa tuttular),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0721,744.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Uruz,uruz,kişi,Askerler,askerler,grup,"emir, beni seven atamın kadehinden şarap içen attan insin, kapıya birer gürz vuralım",otorite/emir,otorite,3,nötr,yönlü,açık_ilişki,"emir, beni seven atamın kadehinden şarap içen attan insin, kapıya birer gürz vuralım","uruz - askerler (emir, beni seven atamın kadehinden şarap içen attan insin, kapıya birer gürz vuralım)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0723,746.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Oğuz Askerleri,oguz_askerleri,grup,Kafir,kafir,kişi,"çatışma, kaleyi fethettiler",çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,"çatışma, kaleyi fethettiler","oğuz askerleri - kafir (çatışma, kaleyi fethettiler)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0724,747.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Kalenin Sığır Çobanı,kalenin_sigir_cobani,kişi,Tekfur (Uruz Kurtarma Boyu),tekfur_uruz_kurtarma_boyu,kişi,ayasofya alındı haberini verdi,duygusal_tepki,olay,2,negatif,yönlü,açık_ilişki,ayasofya alındı haberini verdi,kalenin sığır çobanı - tekfur (ayasofya alındı haberini verdi),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0725,748.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Tekfur (Uruz Kurtarma Boyu),tekfur_uruz_kurtarma_boyu,kişi,Beyleri,beyleri,grup,ne yapalım,belirsiz,olay,1,nötr,yönlü,açık_ilişki,ne yapalım,tekfur - beyleri (ne yapalım),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0726,749.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Beyler (Uruz Kurtarma Boyu),beyler_uruz_kurtarma_boyu,grup,Tekfur (Uruz Kurtarma Boyu),tekfur_uruz_kurtarma_boyu,kişi,,ikna/müzakere,iletişim,3,nötr,yönlü,açık_ilişki,,beyleri - tekfur (kazanı düşmanın üstüne gönderelim kazanı) ikna,ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0727,750.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Tekfur (Uruz Kurtarma Boyu),tekfur_uruz_kurtarma_boyu,kişi,Salur Kazan,salur_kazan,kişi,,ikna/müzakere,iletişim,3,nötr,yönlü,açık_ilişki,,"tekfur - kazan (düşmanı kovarsan, bir daha üzerimize gelmemek şartıyla seni bırakırız) ikna",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0728,751.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Salur Kazan,salur_kazan,kişi,Tekfur (Uruz Kurtarma Boyu),tekfur_uruz_kurtarma_boyu,kişi,and içti,belirsiz,olay,1,nötr,yönlü,açık_ilişki,and içti,kazan - tekfur (and içti),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0730,753.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Tekfur (Uruz Kurtarma Boyu),tekfur_uruz_kurtarma_boyu,kişi,Askerleri,askerleri,grup,"emir; hareket, meydana gelip çadır diktirdi",otorite/emir,otorite,3,nötr,yönlü,açık_ilişki,"emir; hareket, meydana gelip çadır diktirdi","tekfur - askerleri (emir; hareket, meydana gelip çadır diktirdi)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0731,754.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Kafir Askeri,kafir_askeri,kişi,Salur Kazan,salur_kazan,kişi,"kazanın üzerini donattılar, silah verdiler",belirsiz,olay,1,nötr,yönlü,açık_ilişki,"kazanın üzerini donattılar, silah verdiler","kafir askeri - kazan (kazanın üzerini donattılar, silah verdiler)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0734,757.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Salur Kazan,salur_kazan,kişi,Oğuz Askerleri,oguz_askerleri,grup,er diledi,belirsiz,olay,1,nötr,yönlü,açık_ilişki,er diledi,kazan - oğuz askerleri (er diledi),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0735,758.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Salur Kazan,salur_kazan,kişi,Bamsı Beyrek,bamsi_beyrek,kişi,sen kimsin,belirsiz,olay,1,nötr,yönlü,açık_ilişki,sen kimsin,kazan - beyrek (sen kimsin),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
