kayit_id,satir_no,boy,bolum_tipi,karakter_1,karakter_1_id,karakter_1_tipi,karakter_2,karakter_2_id,karakter_2_tipi,iliski_ham,iliski_turu,katman,agirlik,kutupluluk,yonluluk,cikarma_yontemi,not,ham_satir,kaynak_notu,source_file
DKR0215,222.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Boğazça Fatma,bogazca_fatma,kişi,Banu Çiçek,banu_cicek,kişi,kalk oyna benim ayıplarımı ortaya döktü,belirsiz,olay,1,nötr,yönlü,açık_ilişki,kalk oyna benim ayıplarımı ortaya döktü,boğazça fatma - banu çiçek (kalk oyna benim ayıplarımı ortaya döktü),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0216,223.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Burla Hatun,burla_hatun,kişi,Banu Çiçek,banu_cicek,kişi,ikna: kalk oyna,ikna/müzakere,iletişim,3,karışık,yönlü,açık_ilişki,ikna: kalk oyna,burla hatun - banu çiçek (ikna: kalk oyna),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0218,225.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Bamsı Beyrek,bamsi_beyrek,kişi,Banu Çiçek,banu_cicek,kişi,ay oldukça han kızı ere varmak ayıb olur,akrabalık,akrabalık,5,pozitif,yönsüz,açık_ilişki,ay oldukça han kızı ere varmak ayıb olur,beyrek - banu çiçek (ay oldukça han kızı ere varmak ayıb olur),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0219,226.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Banu Çiçek,banu_cicek,kişi,Bamsı Beyrek,bamsi_beyrek,kişi,"ben ayıplı mıyım, bana ayıp koşarsın diye bileğinin açılıp parmağındaki yüzüğü gördü",belirsiz,olay,1,nötr,yönlü,açık_ilişki,"ben ayıplı mıyım, bana ayıp koşarsın diye bileğinin açılıp parmağındaki yüzüğü gördü","banu çiçek - beyrek (ben ayıplı mıyım, bana ayıp koşarsın diye bileğinin açılıp parmağındaki yüzüğü gördü)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0220,227.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Bamsı Beyrek,bamsi_beyrek,kişi,Bamsı Beyrek,bamsi_beyrek,kişi,diy0,diyalog_nötr,iletişim,2,nötr,yönlü,açık_ilişki,diy0,beyrek - bamsı (diy0),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0221,228.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Bamsı Beyrek,bamsi_beyrek,kişi,Banu Çiçek,banu_cicek,kişi,beyrek kendisi olduğunu anlatır,belirsiz,olay,1,nötr,yönlü,açık_ilişki,beyrek kendisi olduğunu anlatır,beyrek - banu çiçek (beyrek kendisi olduğunu anlatır),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0222,229.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Banu Çiçek,banu_cicek,kişi,Beyrek'in Anne Babası,beyrekin_anne_babasi,grup,beyrek'in yaşadığını haber verdi,belirsiz,olay,1,nötr,yönlü,açık_ilişki,beyrek'in yaşadığını haber verdi,banu çiçek - beyrek'in anne babası (beyrek'in yaşadığını haber verdi),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0224,231.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Salur Kazan,salur_kazan,kişi,Paypüre,paypure,kişi,diy+; oğlun yaşıyor,akrabalık,akrabalık,5,pozitif,yönsüz,açık_ilişki,diy+; oğlun yaşıyor,kazan - paypüre (diy+; oğlun yaşıyor),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0225,232.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Pay Püre,pay_pure,kişi,Salur Kazan,salur_kazan,kişi,serçe parmağını kanatıp beze damlatsın benim gözüm açılırsa oğlumdur,akrabalık,akrabalık,5,pozitif,yönsüz,açık_ilişki,serçe parmağını kanatıp beze damlatsın benim gözüm açılırsa oğlumdur,pay püre - kazan (serçe parmağını kanatıp beze damlatsın benim gözüm açılırsa oğlumdur),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0229,236.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Bamsı Beyrek,bamsi_beyrek,kişi,Yaltaçuk,yaltacuk,kişi,çatışma; yaltaçuk teslim oldu,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma; yaltaçuk teslim oldu,beyrek - yaltaçuk (çatışma; yaltaçuk teslim oldu),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0230,237.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Bamsı Beyrek,bamsi_beyrek,kişi,Yaltaçuk,yaltacuk,kişi,affetme,destek/yardım,olay,4,pozitif,yönlü,açık_ilişki,affetme,beyrek - yaltaçuk (affetme),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0231,238.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Salur Kazan,salur_kazan,kişi,Bamsı Beyrek,bamsi_beyrek,kişi,"muradına eriş, diy+",diyalog_olumlu,iletişim,3,pozitif,yönlü,açık_ilişki,"muradına eriş, diy+","kazan - beyrek (muradına eriş, diy+)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0232,239.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Bamsı Beyrek,bamsi_beyrek,kişi,Salur Kazan,salur_kazan,kişi,yoldaşlarını kurtarmayı ve hisarı almayınca dmurada ermem,destek/yardım,olay,4,pozitif,yönlü,açık_ilişki,yoldaşlarını kurtarmayı ve hisarı almayınca dmurada ermem,beyrek - kazan (yoldaşlarını kurtarmayı ve hisarı almayınca dmurada ermem),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0233,240.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Salur Kazan,salur_kazan,kişi,Beyler (Bamsı Beyrek Boyu),beyler_bamsi_beyrek_boyu,grup,emir; beni seven atına binsin,otorite/emir,otorite,3,nötr,yönlü,açık_ilişki,emir; beni seven atına binsin,kazan - beyler (emir; beni seven atına binsin),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0235,242.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Oğuz Beyleri,oguz_beyleri,grup,Kafirler (Bamsı Beyrek Boyu),kafirler_bamsi_beyrek_boyu,grup,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,oğuz beyleri - kafirler (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0236,243.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Salur Kazan,salur_kazan,kişi,Şökli Melik,sokli_melik,kişi,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,kazan - şökli melik (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0237,244.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Deli Dündar,deli_dundar,kişi,Kara Tekfur,kara_tekfur,kişi,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,deli dündar - kara tekfur (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0238,245.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Kara Budak,kara_budak,kişi,Kara Arslan Melik,kara_arslan_melik,kişi,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,kara budak - kara arslan melik (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0239,246.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Oğuz Beyleri,oguz_beyleri,grup,Yedi Kafir Beyi,yedi_kafir_beyi,kişi,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,oğuz beyleri - yedi kafir beyi (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0241,248.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Bamsı Beyrek,bamsi_beyrek,kişi,Beyrek'in 40 Yiğidi,beyrekin_40_yigidi,grup,beyrek yoldaşlarını kurtardı,destek/yardım,olay,4,pozitif,yönlü,açık_ilişki,beyrek yoldaşlarını kurtardı,beyrek - beyrek'in 40 yiğidi (beyrek yoldaşlarını kurtardı),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0242,249.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Kaleye Hücum Edenler,kaleye_hucum_edenler,grup,Keşişler,kesisler,grup,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,kaleye hucüm edenler - keşişler (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0243,250.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Bamsı Beyrek,bamsi_beyrek,kişi,Bayburt Hisrası Meliki'nin Kızı,bayburt_hisrasi_melikinin_kizi,kişi,"evlilik, nişan",evlilik/bağlaşıklık,akrabalık,5,pozitif,yönsüz,açık_ilişki,"evlilik, nişan","beyrek - bayburt hisrası meliki'nin kızı (evlilik, nişan)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0244,251.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Kazan ve Bayındır Han,kazan_ve_bayindir_han,grup,Beyrek'in 40 Yiğidi,beyrekin_40_yigidi,grup,evlenme,evlilik/bağlaşıklık,akrabalık,5,pozitif,yönsüz,açık_ilişki,evlenme,kazan ve bayındır han - beyrek'in 40 yiğidi'ne kız verdi (evlenme),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
DKR0245,252.0,Kam Püre'nin Oğlu Bamsı Beyrek Boyu,boy,Beyrek'in Yedi Kız Kardeşi,beyrekin_yedi_kiz_kardesi,kişi,Yedi Yiğit,yedi_yigit,grup,evlenme,evlilik/bağlaşıklık,akrabalık,5,pozitif,yönsüz,açık_ilişki,evlenme,beyrek'in yedi kız kardeşi - yedi yiğit (evlenme),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,04_kam_purenin_oglu_bamsi_beyrek_boyu.csv
